"","pmid","pmcid_pmc","pmcid_uid","doi","filename","journal","publisher","affiliation_institution","affiliation_country","year_epub","year_ppub","is_coi_pred","coi_text","is_coi_pmc_fn","is_coi_pmc_title","is_relevant_coi","is_relevant_coi_hi","is_relevant_coi_lo","is_explicit_coi","coi_1","coi_2","coi_disclosure_1","commercial_1","benefit_1","consultant_1","grants_1","brief_1","fees_1","consults_1","connect_1","connect_2","commercial_ack_1","rights_1","founder_1","advisor_1","paid_1","board_1","no_coi_1","no_funder_role_1","is_fund_pred","fund_text","fund_pmc_institute","fund_pmc_source","fund_pmc_anysource","is_fund_pmc_group","is_fund_pmc_title","is_fund_pmc_anysource","is_relevant_fund","is_explicit_fund","support_1","support_3","support_4","support_5","support_6","support_7","support_8","support_9","support_10","developed_1","received_1","received_2","recipient_1","authors_1","authors_2","thank_1","thank_2","fund_1","fund_2","fund_3","supported_1","financial_1","financial_2","financial_3","grant_1","french_1","common_1","common_2","common_3","common_4","common_5","acknow_1","disclosure_1","disclosure_2","fund_ack","project_ack","is_register_pred","register_text","type","is_research","is_review","is_reg_pmc_title","is_relevant_reg","is_method","is_NCT","is_explicit_reg","prospero_1","registered_1","registered_2","registered_3","registered_4","registered_5","not_registered_1","registration_1","registration_2","registration_3","registration_4","registry_1","reg_title_1","reg_title_2","reg_title_3","reg_title_4","funded_ct_1","ct_2","ct_3","protocol_1","is_success"
"598","34686818","","8531912","10.1038/s41415-021-3535-5","PMC 8531912.xml","British Dental Journal","Nature Publishing Group UK; London","Lead Cleft Lip and Palate Orthodontist, Consultant Orthodontist, Maxillofacial Department, Morriston Hospital, Swansea Bay University Health Board, ; Senior Clinical Teacher and Consultant Orthodontist, Centre for Craniofacial Development & Regeneration, Faculty of Dentistry, Oral & Craniofacial Sciences, King´s College London, ; Consultant Orthodontist, Orthodontic Department, Countess of Chester Hospital, ; Quality Assurance Manager, Royal College of Surgeons of England, ; Director of Dental and Surgical Examinations, Royal College of Surgeons of England, ; Consultant Orthodontist, Department of Orthodontics, Royal National ENT and Eastman Dental Hospitals, University College Hospitals London NHS Trust, ; Professor of Orthodontics, Barts & The London School of Medicine and Dentistry, Queen Mary University of London, ; Consultant in Restorative Dentistry, Royal National ENT and Eastman Dental Hospitals, University College Hospitals London NHS Trust, London, UK; Dean, Faculty of Dental Surgery, Royal College of Surgeons of England, ; Professor of Orthodontics, Centre for Craniofacial Development & Regeneration, Faculty of Dentistry, Oral & Craniofacial Sciences, King´s College London, London, UK; Chair of Examinations, Faculty of Dental Surgery, Royal College of Surgeons of England, ","","2021","2021",TRUE,"Ethics declarations: The authors declare no conflicts of interest. The authors declare no conflicts of interest.",FALSE,FALSE,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"599","34310427","","8549123","10.1097/SCS.0000000000007826","PMC 8549123.xml","The Journal of Craniofacial Surgery","Lippincott Williams & Wilkins; Hagerstown, MD","","","2021","2021",TRUE,"The authors report no conflicts of interest.",TRUE,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"600","34538788","","8549125","10.1097/SCS.0000000000008172","PMC 8549125.xml","The Journal of Craniofacial Surgery","Lippincott Williams & Wilkins; Hagerstown, MD","","","2021","2021",FALSE,"",FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","letter",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"601","33935140","","8549127","10.1097/SCS.0000000000007699","PMC 8549127.xml","The Journal of Craniofacial Surgery","Lippincott Williams & Wilkins; Hagerstown, MD","","","2021","2021",TRUE,"The authors report no conflicts of interest",TRUE,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"602","34310426","","8549128","10.1097/SCS.0000000000008018","PMC 8549128.xml","The Journal of Craniofacial Surgery","Lippincott Williams & Wilkins; Hagerstown, MD","","","2021","2021",FALSE,"",FALSE,FALSE,TRUE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","editorial",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"603","34560756","","8549131","10.1097/SCS.0000000000008231","PMC 8549131.xml","The Journal of Craniofacial Surgery","Lippincott Williams & Wilkins; Hagerstown, MD","","","2021","2021",TRUE,"The authors report no conflicts of interest.",TRUE,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"604","34191771","","8549132","10.1097/SCS.0000000000007753","PMC 8549132.xml","The Journal of Craniofacial Surgery","Lippincott Williams & Wilkins; Hagerstown, MD","","","2021","2021",TRUE,"The authors report no conflicts of interest.",TRUE,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"605","34267138","","8549133","10.1097/SCS.0000000000007991","PMC 8549133.xml","The Journal of Craniofacial Surgery","Lippincott Williams & Wilkins; Hagerstown, MD","","","2021","2021",TRUE,"The authors report no conflicts of interest.",TRUE,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"606","34756590","","8553648","10.1016/j.adaj.2021.08.007","PMC 8553648.xml","Journal of the American Dental Association (1939)","American Dental Association.","","","2021","2022",TRUE,"Disclosures.  Drs. France and Glick did not report any disclosures.",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"607","34756303","","8554223","10.1016/j.joms.2021.06.034","PMC 8554223.xml","Journal of Oral and Maxillofacial Surgery","The American Association of Oral and Maxillofacial Surgeons.","","","2021","2021",TRUE,"Conflict of Interest Disclosures: None of the authors have any relevant financial relationship(s) with a commercial interest.",FALSE,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","research-article",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"608","34749921","","8570943","10.1016/j.adaj.2021.09.008","PMC 8570943.xml","Journal of the American Dental Association (1939)","American Dental Association.","","","2021","2021",TRUE,"Disclosure.  Drs. Samaranayake and Fakhruddin did not report any disclosures.",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","review-article",FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"609","34749700","","8573761","10.1186/s12903-021-01921-5","PMC 8573761.xml","BMC Oral Health","BioMed Central; London","Research Institute of Medical and Health Sciences, ; University of Sharjah, ; Department of Physiology and Immunology, College of Medicine, ; Khalifa University, ; Department of Clinical Sciences, College of Medicine, ; University of Sharjah, ; Department of Medicinal Chemistry, College of Pharmacy, ; University of Sharjah, ","","2021","",TRUE,"Declarations Ethics approval and consent to participateAll samples of periapical abscess, periapical granuloma, radicular cyst, and healthy pulp tissues were collected from Oral and Craniofacial Health Sciences Department, Medical Dental College, University of Sharjah. The informed consent was obtained from all patients with ethical approval registered at the Research Ethics Committee/University of Sharjah holding the reference number REC-18-12-17-02-S in 17/02/2019. Consent for publicationNot applicable. Competing interestsThe authors declare that they have no competing interests. Competing interests The authors declare that they have no competing interests.",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding The authors acknowledge the generous support from Sandooq Al-Watan and University of Sharjah (# 133006) to SS and from University of Sharjah (CoV19-0308) to RH. The funding agencies provided the money required for the study and they have no role in designing the study, analyzing the data or writing the article.","University of Sharjah; Sandooq Al Watan","http://dx.doi.org/10.13039/100016714University of Sharjah; Sandooq Al Watan","",TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"610","34779905","","8591967","10.1007/s00784-021-04283-y","PMC 8591967.xml","Clinical Oral Investigations","Springer Berlin Heidelberg; Berlin/Heidelberg","Division of Orthodontics, Department of Preventive Dentistry, Faculty of Dentistry, ; Jordan University of Science and Technology, ; College of Dental Medicine, ; Qatar University, ; Department of Chemistry, Faculty of Science, ; Jordan University of Science and Technology, ","","2021","",TRUE,"Declarations Ethics approvalThe study was approved by the institutional ethics and research committee at Jordan University of Science and Technology, and it is registered with clinicaltrials.gov registration number NCT04549987. Consent to participateA written informed consent was obtained from all participants before the treatment. Conflict of interestThe authors declare no competing interests. Conflict of interest The authors declare no competing interests.",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding The study was supported by the Deanship of Research at Jordan University of Science and Technology (research grant number 53/2019).","Deanship of Scientific Research, Jordan university of science and technology","Deanship of Scientific Research, Jordan university of science and technology","",TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"The study was reviewed and approved by the Institutional Review Board at Jordan University of Science and Technology (JUST) and King Abdullah University Hospital (approval number 107/118/2018). This trial was registered at ClinicalTrial.gov with identifier number NCT04549987. The participants for this study were recruited from patients attending orthodontic clinics at the postgraduate dental clinics/JUST. Orthodontic treatment was undertaken at the postgraduate dental teaching clinics/JUST. Study model analysis was performed at the postgraduate dental teaching laboratories/JUST. Frictional testing was done at the faculty of mechanical engineering/JUST and scanning electron microscopy (SEM) was performed at Al al-Bayt University/Jordan. Declarations: Ethics approvalThe study was approved by the institutional ethics and research committee at Jordan University of Science and Technology, and it is registered with clinicaltrials.gov registration number NCT04549987.: Consent to participateA written informed consent was obtained from all participants before the treatment.: Conflict of interestThe authors declare no competing interests. Ethics approval: The study was approved by the institutional ethics and research committee at Jordan University of Science and Technology, and it is registered with clinicaltrials.gov registration number NCT04549987.","research-article",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,TRUE
"611","34783913","","8593632","10.1007/s00784-021-04265-0","PMC 8593632.xml","Clinical Oral Investigations","Springer Berlin Heidelberg; Berlin/Heidelberg","Department of Prosthetic Dental Sciences, College of Dentistry, ; Qassim University, ; College of Dentistry, ; Qassim University, ; Department of Orthodontic and Pediatric Dentistry, College of Dentistry, ; Qassim University, ; Department of Pharmacy, Faculty of Pharmacy, ; Al-Zaytoonah University of Jordan, ","","2021","",TRUE,"Declarations Ethics approvalThis article does not contain any studies with human participants or animals performed by any of the authors. This study was conducted in full accordance with the World Medical Association Declaration of Helsinki, and ethical approval was obtained as per the university’s protocols by the ethics committee at the College of Dentistry of Qassim University (EA/M-2021–4001). Consent to participateFor this type of study, formal consent is not required. Conflict of interestRa’fat Farah declares that he has no conflict of interest. Abdulrahman Althunayyan declares that he has no conflict of interest. Amani Farah declares that she has no conflict of interest. Sanaa Al-Haj Ali declares that she has no conflict of interest. Conflict of interest Ra’fat Farah declares that he has no conflict of interest. Abdulrahman Althunayyan declares that he has no conflict of interest. Amani Farah declares that she has no conflict of interest. Sanaa Al-Haj Ali declares that she has no conflict of interest.",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"612","34799014","","8595926","10.1016/j.adaj.2021.08.009","PMC 8595926.xml","Journal of the American Dental Association (1939)","American Dental Association.","","","2021","",TRUE,"Disclosures.  None of the authors reported any disclosures.",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","review-article",FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"613","34414999","","8601643","10.4317/medoral.24742","PMC 8601643.xml","Medicina Oral, Patología Oral y Cirugía Bucal","Medicina Oral S.L.","","","2021","2021",TRUE,"Conflicts of interest The authors confirm no conflict of interest.",FALSE,FALSE,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding None declared.","","","",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"614","34798843","","8602991","10.1186/s12903-021-01946-w","PMC 8602991.xml","BMC Oral Health","BioMed Central; London","School of Dentistry, College of Oral Medicine, ; Taipei Medical University, ; Division of Orthodontics, Department of Dentistry, ; Taipei Medical University Hospital, ; Department of Dental Education Development, Graduate School of Medical and Dental Sciences, ; Tokyo Medical and Dental University, ; Faculty of Public Health, ; Chiang Mai University, ; School of Oral Hygiene, College of Oral Medicine, ; Taipei Medical University, ","","2021","",TRUE,"Declarations Ethics approval and consent to participateThis study was approved by Institutional Review Board of Taipei Medical University (TMU-JIRB: N201804006). The consent was obtained from the participants who voluntary to participate and the data were kept confidential. Consent for publicationNot applicable. Competing interestsAll authors declare that there are no any competing interests to disclose. Competing interests All authors declare that there are no any competing interests to disclose.",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding This study is supported by Ministry of Health and Welfare (MOHW108CDC-C-114-122115). The study fund was consumed to make questionnaires and manuscript English editing services.","Ministry of Health and Welfare, Taiwan","Ministry of Health and Welfare, Taiwan","",TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Trial registration  TMU-JIRB: N201804006.","research-article",TRUE,FALSE,TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"615","34815483","","8609985","10.1038/s41415-021-3621-8","PMC 8609985.xml","British Dental Journal","Nature Publishing Group UK; London","Health Services Research Unit, Institute of Applied Health Sciences, University of Aberdeen, ; NHS Education for Scotland, Edinburgh, UK; Dental Health Services Research Unit, School of Dentistry, University of Dundee, ; NHS Education for Scotland, ","","2021","",TRUE,"Ethics declaration: This project is supported by the Health Foundation's grant to the University of Cambridge for The Healthcare Improvement Studies Institute. The Health Services Research Unit, Institute of Applied Health Sciences (University of Aberdeen), is core-funded by the Chief Scientist Office of the Scottish Government Health and Social Care Directorates. The funders had no involvement in study design, collection, analysis and interpretation of data, reporting or the decision to publish. NHS Education for Scotland (NES) is an education and training body and a national health board within NHS Scotland. NES is responsible for developing and delivering healthcare education and training for the NHS, health and social care sector and other public bodies. This project is supported by the Health Foundation's grant to the University of Cambridge for The Healthcare Improvement Studies Institute. The Health Services Research Unit, Institute of Applied Health Sciences (University of Aberdeen), is core-funded by the Chief Scientist Office of the Scottish Government Health and Social Care Directorates. The funders had no involvement in study design, collection, analysis and interpretation of data, reporting or the decision to publish. NHS Education for Scotland (NES) is an education and training body and a national health board within NHS Scotland. NES is responsible for developing and delivering healthcare education and training for the NHS, health and social care sector and other public bodies.",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Ethics declaration: This project is supported by the Health Foundation's grant to the University of Cambridge for The Healthcare Improvement Studies Institute. The Health Services Research Unit, Institute of Applied Health Sciences (University of Aberdeen), is core-funded by the Chief Scientist Office of the Scottish Government Health and Social Care Directorates. The funders had no involvement in study design, collection, analysis and interpretation of data, reporting or the decision to publish. NHS Education for Scotland (NES) is an education and training body and a national health board within NHS Scotland. NES is responsible for developing and delivering healthcare education and training for the NHS, health and social care sector and other public bodies. This project is supported by the Health Foundation's grant to the University of Cambridge for The Healthcare Improvement Studies Institute. The Health Services Research Unit, Institute of Applied Health Sciences (University of Aberdeen), is core-funded by the Chief Scientist Office of the Scottish Government Health and Social Care Directorates. The funders had no involvement in study design, collection, analysis and interpretation of data, reporting or the decision to publish. NHS Education for Scotland (NES) is an education and training body and a national health board within NHS Scotland. NES is responsible for developing and delivering healthcare education and training for the NHS, health and social care sector and other public bodies.","","","",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,"Ethical review of the survey was completed by University of Aberdeen Research Governance on 30 September 2020 which classed this project as service evaluation. The project was registered with the Quality Improvement and Assurance Team (Project ID 5196) on 7 December 2020.","letter",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,TRUE
"616","34815478","","8609992","10.1038/s41415-021-3613-8","PMC 8609992.xml","British Dental Journal","Nature Publishing Group UK; London","Undergraduate Student, Institute of Dentistry, Barts and The London School of Medicine and Dentistry Dental Hospital, Turner Street, London, ; Former Undergraduate Student, Institute of Dentistry, Barts and The London School of Medicine and Dentistry Dental Hospital, Turner Street, London, ; Queen Mary University of London, Institute of Dentistry, Barts and The London School of Medicine and Dentistry Dental Hospital, Turner Street, London, ; Centre for Psychiatry, Barts and the London School of Medicine and Dentistry, Queen Mary University of London, London, ; Undergraduate Student, Dundee Dental Hospital and School, 2 Park Place, Dundee, ; Undergraduate Student, Dublin Dental University Hospital, Lincoln Place, Dublin, ; Undergraduate Student, King´s College Dental Institute, Guy´s Hospital, Great Maze Pond, London, ","","2021","",TRUE,"Ethics declaration: The authors declare no conflicts of interest. The authors declare no conflicts of interest.",FALSE,FALSE,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
