,pmid,pmcid_pmc,pmcid_uid,filename,is_success,id,source,pmcid,doi.x,title,authorString,journalTitle,issue,journalVolume,pubYear,journalIssn,pageInfo,pubType,isOpenAccess,inEPMC,inPMC,hasPDF,hasBook,hasSuppl,citedByCount,hasReferences,hasTextMinedTerms,hasDbCrossReferences,hasLabsLinks,hasTMAccessionNumbers,firstIndexDate,firstPublicationDate,pmcid_,doi.y,is_relevant_data,is_relevant_code,article,is_open_data,open_data_category,is_open_code,open_data_statements,open_code_statements,doi,journal,publisher,affiliation_institution,affiliation_country,year_epub,year_ppub,is_coi_pred,coi_text,is_coi_pmc_fn,is_coi_pmc_title,is_relevant_coi,is_relevant_coi_hi,is_relevant_coi_lo,is_explicit_coi,coi_1,coi_2,coi_disclosure_1,commercial_1,benefit_1,consultant_1,grants_1,brief_1,fees_1,consults_1,connect_1,connect_2,commercial_ack_1,rights_1,founder_1,advisor_1,paid_1,board_1,no_coi_1,no_funder_role_1,is_fund_pred,fund_text,fund_pmc_institute,fund_pmc_source,fund_pmc_anysource,is_fund_pmc_group,is_fund_pmc_title,is_fund_pmc_anysource,is_relevant_fund,is_explicit_fund,support_1,support_3,support_4,support_5,support_6,support_7,support_8,support_9,support_10,developed_1,received_1,received_2,recipient_1,authors_1,authors_2,thank_1,thank_2,fund_1,fund_2,fund_3,supported_1,financial_1,financial_2,financial_3,grant_1,french_1,common_1,common_2,common_3,common_4,common_5,acknow_1,disclosure_1,disclosure_2,fund_ack,project_ack,is_register_pred,register_text,type,is_research,is_review,is_reg_pmc_title,is_relevant_reg,is_method,is_NCT,is_explicit_reg,prospero_1,registered_1,registered_2,registered_3,registered_4,registered_5,not_registered_1,registration_1,registration_2,registration_3,registration_4,registry_1,reg_title_1,reg_title_2,reg_title_3,reg_title_4,funded_ct_1,ct_2,ct_3,protocol_1
11,32302531,,7194617,PMC 7194617.xml,TRUE,32302531,MED,PMC7194617,10.1016/j.joms.2020.03.045,The Financial Impact of COVID-19 on Our Practice.,Ferneini EM.,J Oral Maxillofac Surg,7,78,2020,0278-2391; 1531-5053; ,1047-1048,brief-report; journal article,Y,Y,N,Y,N,N,14,Y,Y,N,Y,N,4/19/2020,4/9/2020,7194617,10.1016/j.joms.2020.03.045,TRUE,TRUE,10.1016/j.joms.2020.03.045,FALSE,,FALSE,,,10.1016/j.joms.2020.03.045,Journal of Oral and Maxillofacial Surgery,American Association of Oral and Maxillofacial Surgeons,,,2020,2020,TRUE,Conflict of Interest Disclosures: None of the authors have any relevant financial relationship(s) with a commercial interest.,FALSE,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,,,,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,brief-report,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,32303420,,7128256,PMC 7128256.xml,TRUE,32303420,MED,PMC7128256,10.1016/j.jcms.2020.03.011,Approaches to the management of patients in oral and maxillofacial surgery during COVID-19 pandemic.,"Zimmermann M, Nkenke E.",J Craniomaxillofac Surg,5,48,2020,1010-5182; 1878-4119; ,521-526,review-article; review; journal article,Y,Y,N,Y,N,N,54,Y,Y,N,Y,N,4/19/2020,4/4/2020,7128256,10.1016/j.jcms.2020.03.011,TRUE,FALSE,10.1016/j.jcms.2020.03.011,FALSE,,FALSE,,,10.1016/j.jcms.2020.03.011,Journal of Cranio-Maxillo-Facial Surgery,European Association for Cranio-Maxillo-Facial Surgery. Published by Elsevier Ltd.,,,2020,2020,FALSE,,FALSE,FALSE,TRUE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,,,,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,,review-article,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,32304276,,7264805,PMC 7264805.xml,TRUE,32304276,MED,PMC7264805,10.1111/odi.13359,The impact of coronavirus infectious disease 19 (COVID-19) on oral health.,"Dziedzic A, Wojtyczka R.",Oral Dis,NA,27 Suppl 3,2021,1354-523x; 1601-0825; ,703-706,brief-report; journal article,Y,Y,N,Y,N,N,26,Y,Y,N,Y,N,4/19/2020,5/6/2020,7264805,10.1111/odi.13359,TRUE,FALSE,10.1111/odi.13359,FALSE,,FALSE,,,10.1111/odi.13359,Oral Diseases,John Wiley and Sons Inc.; Hoboken,Medical University of Silesia; Medical University of Silesia,Poland; Poland,2020,,FALSE,,FALSE,FALSE,TRUE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,,,,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,,brief-report,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,32304660,,7195286,PMC 7195286.xml,TRUE,32304660,MED,PMC7195286,10.1016/j.joms.2020.04.016,The Role of Oral and Maxillofacial Surgeons in COVID-19 Response.,"Patel NA, Ji YD, Odera SL.",J Oral Maxillofac Surg,7,78,2020,0278-2391; 1531-5053; ,1052-1053,brief-report; journal article,Y,Y,N,Y,N,N,3,Y,Y,N,Y,N,4/19/2020,4/14/2020,7195286,10.1016/j.joms.2020.04.016,TRUE,FALSE,10.1016/j.joms.2020.04.016,FALSE,,FALSE,,,10.1016/j.joms.2020.04.016,Journal of Oral and Maxillofacial Surgery,American Association of Oral and Maxillofacial Surgeons,,,2020,2020,TRUE,Conflict of Interest Disclosures: None of the authors have any relevant financial relationship(s) with a commercial interest.,FALSE,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,,,,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,brief-report,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,32312584,,7152882,PMC 7152882.xml,TRUE,32312584,MED,PMC7152882,10.1016/j.bjoms.2020.04.002,Operating during the COVID-19 pandemic: How to reduce medical error.,"Ellis R, Hay-David AGC, Brennan PA.",Br J Oral Maxillofac Surg,5,58,2020,0266-4356; 1532-1940; ,577-580,research-article; journal article,Y,Y,N,Y,N,N,15,Y,Y,N,Y,N,4/24/2020,4/13/2020,7152882,10.1016/j.bjoms.2020.04.002,TRUE,FALSE,10.1016/j.bjoms.2020.04.002,FALSE,,FALSE,,,10.1016/j.bjoms.2020.04.002,The British Journal of Oral & Maxillofacial Surgery,The British Association of Oral and Maxillofacial Surgeons. Published by Elsevier Ltd.,,,2020,2020,TRUE,Conflict of interest We have no conflicts of interest.,FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,research-article,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,32312585,,7151369,PMC 7151369.xml,TRUE,32312585,MED,PMC7151369,10.1016/j.bjoms.2020.04.003,Reducing medical error during a pandemic.,"Hay-David AGC, Herron JBT, Gilling P, Miller A, Brennan PA.",Br J Oral Maxillofac Surg,5,58,2020,0266-4356; 1532-1940; ,581-584,research-article; journal article,Y,Y,N,Y,N,N,2,Y,Y,N,Y,N,4/24/2020,4/11/2020,7151369,10.1016/j.bjoms.2020.04.003,TRUE,TRUE,10.1016/j.bjoms.2020.04.003,FALSE,,FALSE,,,10.1016/j.bjoms.2020.04.003,The British Journal of Oral & Maxillofacial Surgery,The British Association of Oral and Maxillofacial Surgeons. Published by Elsevier Ltd.,,,2020,2020,TRUE,Conflict of interest We have no conflicts of interest.,FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,research-article,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,32321662,,7161483,PMC 7161483.xml,TRUE,32321662,MED,PMC7161483,10.1016/j.bjoms.2020.04.008,"Surgical tracheostomies in Covid-19 patients: important considerations and the ""5Ts"" of safety.","Broderick D, Kyzas P, Sanders K, Sawyerr A, Katre C, Vassiliou L.",Br J Oral Maxillofac Surg,5,58,2020,0266-4356; 1532-1940; ,585-589,research-article; journal article,Y,Y,N,Y,N,N,23,Y,Y,N,Y,N,4/24/2020,4/16/2020,7161483,10.1016/j.bjoms.2020.04.008,TRUE,FALSE,10.1016/j.bjoms.2020.04.008,FALSE,,FALSE,,,10.1016/j.bjoms.2020.04.008,The British Journal of Oral & Maxillofacial Surgery,The British Association of Oral and Maxillofacial Surgeons. Published by Elsevier Ltd.,,,2020,2020,TRUE,Conflict of interest We have no conflicts of interest.,FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,research-article,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,32332957,,7180663,PMC 7180663.xml,TRUE,32332957,MED,PMC7180663,10.1038/s41415-020-1547-1,Transmission routes of COVID-19 in the dental practice.,Wadia R.,Br Dent J,8,228,2020,0007-0610; 1476-5373; ,595,brief-report; journal article,Y,Y,N,Y,N,N,3,N,Y,N,Y,N,4/26/2020,4/1/2020,7180663,10.1038/s41415-020-1547-1,TRUE,FALSE,10.1038/s41415-020-1547-1,FALSE,,FALSE,,,10.1038/s41415-020-1547-1,British Dental Journal,Nature Publishing Group UK; London,,,2020,2020,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,brief-report,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,32332959,,7180661,PMC 7180661.xml,TRUE,32332959,MED,PMC7180661,10.1038/s41415-020-1548-0,Social capital and sleep quality in those who self-isolate.,Wadia R.,Br Dent J,8,228,2020,0007-0610; 1476-5373; ,595,comment; brief-report; journal article,Y,Y,N,Y,N,N,0,N,Y,N,Y,N,4/26/2020,4/1/2020,7180661,10.1038/s41415-020-1548-0,TRUE,FALSE,10.1038/s41415-020-1548-0,FALSE,,FALSE,,,10.1038/s41415-020-1548-0,British Dental Journal,Nature Publishing Group UK; London,,,2020,2020,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,brief-report,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,32333518,,7267504,PMC 7267504.xml,TRUE,32333518,MED,PMC7267504,10.1111/odi.13368,Two cases of COVID-19 with positive salivary and negative pharyngeal or respiratory swabs at hospital discharge: A rising concern.,"Azzi L, Carcano G, Dalla Gasperina D, Sessa F, Maurino V, Baj A.",Oral Dis,NA,27 Suppl 3,2021,1354-523x; 1601-0825; ,707-709,brief-report; journal article,Y,Y,N,Y,N,N,20,Y,Y,N,Y,N,4/26/2020,5/11/2020,7267504,10.1111/odi.13368,TRUE,TRUE,10.1111/odi.13368,FALSE,,FALSE,,,10.1111/odi.13368,Oral Diseases,John Wiley and Sons Inc.; Hoboken,University of Insubria; University of Insubria; University of Insubria; University of Insubria; University of Insubria,Italy; Italy; Italy; Italy; Italy,2020,,TRUE,CONFLICT OF INTERESTS None.,FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,,,,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,,brief-report,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,32336398,,7180017,PMC 7180017.xml,TRUE,32336398,MED,PMC7180017,10.1016/j.bjoms.2020.03.001,Precaution of 2019 novel coronavirus infection in department of oral and maxillofacial surgery.,"Zhao Z, Gao D.",Br J Oral Maxillofac Surg,3,58,2020,0266-4356; 1532-1940; ,250-253,research-article; journal article,Y,Y,N,Y,N,N,11,Y,Y,N,Y,N,4/28/2020,4/1/2020,7180017,10.1016/j.bjoms.2020.03.001,TRUE,FALSE,10.1016/j.bjoms.2020.03.001,FALSE,,FALSE,,,10.1016/j.bjoms.2020.03.001,The British Journal of Oral & Maxillofacial Surgery,The British Association of Oral and Maxillofacial Surgeons. Published by Elsevier Ltd.,,,2020,2020,TRUE,Conflict of interest We have no conflicts of interest.,FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,research-article,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,32349902,,7151269,PMC 7151269.xml,TRUE,32349902,MED,PMC7151269,10.1016/j.bjoms.2020.03.024,Toward a consensus view in the management of acute facial injuries during the Covid-19 pandemic.,"Holmes S, Bhatti N, Bhandari R, Chatzopoulou D.",Br J Oral Maxillofac Surg,5,58,2020,0266-4356; 1532-1940; ,571-576,research-article; journal article,Y,Y,N,Y,N,N,9,Y,Y,N,Y,N,5/5/2020,4/11/2020,7151269,10.1016/j.bjoms.2020.03.024,TRUE,FALSE,10.1016/j.bjoms.2020.03.024,FALSE,,FALSE,,,10.1016/j.bjoms.2020.03.024,The British Journal of Oral & Maxillofacial Surgery,Published by Elsevier Ltd on behalf of The British Association of Oral and Maxillofacial Surgeons.,,,2020,2020,TRUE,Conflict of interest We have no conflicts of interest.,FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,research-article,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,32357257,,7267233,PMC 7267233.xml,TRUE,32357257,MED,PMC7267233,10.1111/iej.13313,Role of respirators in controlling the spread of novel coronavirus (COVID-19) amongst dental healthcare providers: a review.,"Umer F, Haji Z, Zafar K.",Int Endod J,8,53,2020,0143-2885; 1365-2591; ,1062-1067,review-article; review; journal article,Y,Y,N,Y,N,N,17,Y,Y,N,Y,N,5/5/2020,5/29/2020,7267233,10.1111/iej.13313,TRUE,TRUE,10.1111/iej.13313,FALSE,,FALSE,,,10.1111/iej.13313,International Endodontic Journal,John Wiley and Sons Inc.; Hoboken,Aga Khan University Hospital,Pakistan,2020,,TRUE,Conflict of interest The authors have stated explicitly that there are no conflicts of interest in connection with this article.,FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,review-article,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,32360053,,7151235,PMC 7151235.xml,TRUE,32360053,MED,PMC7151235,10.1016/j.joen.2020.04.001,Characteristics of Endodontic Emergencies during Coronavirus Disease 2019 Outbreak in Wuhan.,"Yu J, Zhang T, Zhao D, Haapasalo M, Shen Y.",J Endod,6,46,2020,0099-2399; 1878-3554; ,730-735,research-article; journal article,Y,Y,N,Y,N,N,27,Y,Y,N,Y,N,5/5/2020,4/10/2020,7151235,10.1016/j.joen.2020.04.001,TRUE,TRUE,10.1016/j.joen.2020.04.001,FALSE,,FALSE,,,10.1016/j.joen.2020.04.001,Journal of Endodontics,American Association of Endodontists.,,,2020,2020,TRUE,The authors deny any conflicts of interest related to this study.,FALSE,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Supported by grants from the 10.13039/501100001809National Natural Science Foundation of China (grant no. 81901000). Jingjing Yu: Methodology, Investigation, Data curation, Project administration, Funding acquisition, Writing - original draft. Tian Zhang: Data curation, Formal analysis, Software, Writing - original draft, Writing - review & editing. Dan Zhao: Conceptualization, Methodology, Data curation, Visualization, Formal analysis, Supervision, Writing - original draft. Markus Haapasalo: Writing - review & editing. Ya Shen: Writing - original draft, Supervision, Validation, Writing - review & editing.",,,10.13039/501100001809National Natural Science Foundation of China,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,,research-article,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,32367576,,7267240,PMC 7267240.xml,TRUE,32367576,MED,PMC7267240,10.1111/omi.12289,Saliva is a non-negligible factor in the spread of COVID-19.,"Li Y, Ren B, Peng X, Hu T, Li J, Gong T, Tang B, Xu X, Zhou X.",Mol Oral Microbiol,4,35,2020,2041-1006; 2041-1014; ,141-145,"research support, non-u.s. gov't; research-article; review; journal article",Y,Y,N,Y,N,N,44,Y,Y,N,Y,N,5/6/2020,5/31/2020,7267240,10.1111/omi.12289,TRUE,FALSE,10.1111/omi.12289,FALSE,,FALSE,,,10.1111/omi.12289,Molecular Oral Microbiology,John Wiley and Sons Inc.; Hoboken,Sichuan University,China,2020,,TRUE,CONFLICT OF INTEREST The authors declare no conflict of interests.,FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,This work was supported by Special Funds for Prevention and Control of COVID-19 of Sichuan University (2020scunCoV-10008).,Sichuan University ,Sichuan University 10.13039/501100004912,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,,research-article,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,32369674,,7267423,PMC 7267423.xml,TRUE,32369674,MED,PMC7267423,10.1111/odi.13382,Oral vesiculobullous lesions associated with SARS-CoV-2 infection.,"Martín Carreras-Presas C, Amaro Sánchez J, López-Sánchez AF, Jané-Salas E, Somacarrera Pérez ML.",Oral Dis,NA,27 Suppl 3,2021,1354-523x; 1601-0825; ,710-712,brief-report; journal article,Y,Y,N,Y,N,N,76,Y,Y,N,Y,N,5/12/2020,5/29/2020,7267423,10.1111/odi.13382,TRUE,FALSE,10.1111/odi.13382,FALSE,,FALSE,,,10.1111/odi.13382,Oral Diseases,John Wiley and Sons Inc.; Hoboken,Universidad Europea de Madrid; Universidad Rey Juan Carlos; Universidad Rey Juan Carlos; Universidad de Barcelona,Spain; Spain; Spain; España,2020,,TRUE,CONFLICTS OF INTEREST None to declare.,FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,,,,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,,brief-report,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,32371146,,7195013,PMC 7195013.xml,TRUE,32371146,MED,PMC7195013,10.1016/j.joms.2020.04.033,COVID-19 and Educational Engagement.,Carlson ER.,J Oral Maxillofac Surg,7,78,2020,0278-2391; 1531-5053; ,1049-1051,brief-report; journal article,Y,Y,N,Y,N,N,7,Y,Y,N,Y,N,5/12/2020,4/28/2020,7195013,10.1016/j.joms.2020.04.033,TRUE,FALSE,10.1016/j.joms.2020.04.033,FALSE,,FALSE,,,10.1016/j.joms.2020.04.033,Journal of Oral and Maxillofacial Surgery,American Association of Oral and Maxillofacial Surgeons,,,2020,2020,TRUE,Conflict of Interest Disclosures: Dr Carlson receives book royalties from Wiley Blackwell and Elsevier.,FALSE,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,,,,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,brief-report,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
